,user_id,item_id,recommend,price
12193,thefrog,107100.0,True,14.99
12194,Ni7rogen,405640.0,True,4.99
12195,Ni7rogen,440.0,True,0.0
12196,Frogpro007,243870.0,True,9.99
12197,Frogpro007,236390.0,True,0.0
12198,Frogpro007,65790.0,False,4.99
12199,Frogpro007,239660.0,True,0.0
12200,Frogpro007,51100.0,False,4.99
12201,joex10,448510.0,True,16.99
12202,joex10,7940.0,True,19.99
12203,DezDarkshard,242700.0,True,19.99
12204,Froppz,248820.0,True,9.99
12205,Froppz,274940.0,True,19.99
12206,Froppz,233740.0,False,4.99
12207,Froppz,34900.0,True,0.99
12208,FrostieDaFurry,334230.0,True,4.99
12209,FrostyBlizzard,266840.0,True,9.99
12210,FrostyBlizzard,8930.0,False,29.99
12211,FrostyBlizzard,96100.0,True,1.99
12212,FrostyBlizzard,63380.0,False,19.99
12213,FrostyBlizzard,266840.0,True,9.99
12214,FrostyBlizzard,8930.0,False,29.99
12215,FrostyBlizzard,96100.0,True,1.99
12216,FrostyBlizzard,63380.0,False,19.99
12217,76561198188011631,241930.0,True,19.99
12218,76561198188011631,307780.0,False,19.99
12219,76561198188011631,255710.0,True,29.99
12220,76561198188011631,72850.0,True,9.99
12221,FRSH_MEXICAN,201510.0,True,9.99
12222,Thegreatboxbox,570.0,True,0.0
12223,HNSNGIRAFFE,238210.0,True,9.99
12224,jj_teh_jetplane,387860.0,True,0.0
12225,jj_teh_jetplane,286160.0,True,19.99
12226,jj_teh_jetplane,203770.0,True,39.99
12227,ghostday,234140.0,True,19.99
12228,ghostday,240.0,True,19.99
12229,Sickunt123,230410.0,True,0.0
12230,Sickunt123,377160.0,True,29.99
12231,venbeer,218620.0,False,4.99
12232,venbeer,273350.0,True,0.0
12233,venbeer,208650.0,False,19.99
12234,venbeer,386360.0,True,0.0
12235,venbeer,304930.0,True,0.0
12236,venbeer,264710.0,True,24.99
12237,venbeer,291550.0,True,0.0
12238,venbeer,311210.0,True,59.99
12239,venbeer,333930.0,False,0.0
12240,Aclol0107,218620.0,True,4.99
12241,76561198015904026,252490.0,True,19.99
12242,76561198015904026,296470.0,True,4.99
12243,76561198045524996,281990.0,False,39.99
12244,InwPaiyouknow,218620.0,False,4.99
12245,InwPaiyouknow,208650.0,True,19.99
12246,InwPaiyouknow,231140.0,True,9.99
12247,InwPaiyouknow,232090.0,True,29.99
12248,InwPaiyouknow,275850.0,False,59.99
12249,76561198052497676,252490.0,True,19.99
12250,serafiki,348290.0,False,4.99
12251,serafiki,293900.0,True,4.99
12252,serafiki,444860.0,True,9.99
12253,serafiki,379720.0,True,29.99
12254,serafiki,247080.0,True,14.99
12255,serafiki,63660.0,False,5.99
12256,serafiki,275850.0,True,59.99
12257,serafiki,287980.0,True,9.99
12258,serafiki,351510.0,True,9.99
12259,fummywumkins,211820.0,False,14.99
12260,fummywumkins,221100.0,False,34.99
12261,fummywumkins,34900.0,False,0.99
12262,fummywumkins,212180.0,False,9.99
12263,fummywumkins,570.0,True,0.0
12264,fummywumkins,389510.0,True,3.99
12265,fummywumkins,265930.0,False,9.99
12266,76561198067106876,730.0,True,14.99
12267,Imascatman,34900.0,False,0.99
12268,Imascatman,385800.0,True,9.99
12269,Imascatman,335240.0,True,0.0
12270,Imascatman,32350.0,False,5.99
12271,Imascatman,219740.0,True,9.99
12272,76561198047823134,440.0,True,0.0
12273,funnysuntadm,230410.0,True,0.0
12274,funnysuntadm,4000.0,True,9.99
12275,funnysuntadm,730.0,True,14.99
12276,funnysuntadm,7670.0,True,19.99
12277,funnysuntadm,35450.0,True,19.99
12278,funnysuntadm,550.0,True,19.99
12279,funnysuntadm,218620.0,True,4.99
12280,FURYZ619,204360.0,True,14.99
12281,76561198053195906,222880.0,True,9.99
12282,76561198053195906,268500.0,True,59.99
12283,76561198053195906,364360.0,True,59.99
12284,76561198053195906,287700.0,True,19.99
12285,76561198082699893,212070.0,True,0.0
12286,76561198082699893,236390.0,True,0.0
12287,76561198082699893,227940.0,True,0.0
12288,76561198082699893,248860.0,True,14.99
12289,Hikofuyu,355180.0,False,0.0
12290,76561198057416678,238430.0,True,9.99
12291,fuzzi99,258200.0,True,6.99
12292,fuzzi99,224060.0,True,9.99
12293,fuzzi99,48240.0,True,9.99
12294,fuzzi99,241930.0,True,19.99
12295,76561198058535518,115320.0,False,39.99
12296,76561198058535518,319630.0,True,0.0
12297,xenial,230410.0,True,0.0
12298,76561198172234061,417860.0,True,0.0
12299,Celerius,6060.0,True,9.99
12300,banksyyo,275850.0,False,59.99
12301,banksyyo,374320.0,True,59.99
12302,banksyyo,333950.0,False,19.99
12303,banksyyo,218620.0,True,4.99
12304,banksyyo,438680.0,False,0.0
12305,banksyyo,17390.0,True,19.99
12306,banksyyo,233130.0,True,39.99
12307,banksyyo,417860.0,True,0.0
12308,banksyyo,105800.0,True,9.99
12309,banksyyo,12140.0,True,9.99
12310,76561198010653835,294540.0,True,6.99
12311,76561198010653835,218620.0,False,4.99
12312,76561198010653835,3590.0,True,4.99
12313,76561198010653835,213120.0,False,9.99
12314,76561198010653835,209270.0,False,4.99
12315,76561198010653835,17570.0,True,0.0
12316,76561198010653835,287450.0,True,19.99
12317,76561198084132579,440.0,True,0.0
12318,76561198072930493,342570.0,False,139.92
12319,76561198072930493,427520.0,True,20.0
12320,76561198072930493,233250.0,True,9.99
12321,76561198072930493,104900.0,True,0.99
12322,76561198072930493,236390.0,True,0.0
12323,76561198072930493,220200.0,True,39.99
12324,76561198059241716,4000.0,False,9.99
12325,76561198059241716,304930.0,True,0.0
12326,76561198059241716,342480.0,True,9.99
12327,76561198059241716,224260.0,True,0.0
12328,76561198064006861,302510.0,True,19.99
12329,76561198064006861,440.0,True,0.0
12330,GabrielTeo,221100.0,True,34.99
12331,GabrielTeo,226700.0,False,9.99
12332,gabbler123,219150.0,True,9.99
12333,gabbler123,34900.0,True,0.99
12334,gabbler123,219830.0,False,9.99
12335,gabbler123,107100.0,True,14.99
12336,gabbler123,730.0,True,14.99
12337,gabbler123,40800.0,True,14.99
12338,gabbler123,1250.0,True,19.99
12339,gabbler123,353090.0,True,4.99
12340,gabbler123,322170.0,True,3.99
12341,drilljose,4000.0,True,9.99
12342,drilljose,212800.0,True,0.0
12343,76561198067791616,251990.0,True,9.99
12344,76561198067791616,367020.0,False,9.99
12345,76561198067791616,423880.0,True,0.0
12346,76561198067791616,412140.0,True,0.0
12347,pancakes37,6060.0,True,9.99
12348,pancakes37,359320.0,True,29.99
12349,pancakes37,259450.0,True,11.99
12350,pancakes37,266430.0,True,0.0
12351,pancakes37,265930.0,True,9.99
12352,pancakes37,104900.0,True,0.99
12353,pancakes37,301520.0,True,0.0
12354,pancakes37,4000.0,True,9.99
12355,76561198084533872,231060.0,False,0.0
12356,76561198048492223,440.0,True,0.0
12357,Galactics,432590.0,True,1.99
12358,76561198007914001,252490.0,True,19.99
12359,gamerexq,245280.0,True,19.99
12360,gamerexq,48000.0,True,9.99
12361,gamerexq,207610.0,True,24.99
12362,gamerexq,383870.0,True,19.99
12363,gamerexq,388520.0,True,9.99
12364,gamerexq,7670.0,True,19.99
12365,gamerexq,227100.0,True,14.99
12366,76561198032459795,203770.0,True,39.99
12367,Gamester101,113400.0,True,0.0
12368,Gamester101,550.0,True,19.99
12369,Gamester101,211820.0,True,14.99
12370,Gamester101,223710.0,True,0.0
12371,Gamester101,213650.0,True,0.0
12372,Gamester101,500.0,True,19.99
12373,76561198152535010,278970.0,False,9.99
12374,76561198152535010,4000.0,True,9.99
12375,76561198152535010,249130.0,True,19.99
12376,76561198152535010,8930.0,True,29.99
12377,76561198152535010,312990.0,True,0.0
12378,76561198152535010,213330.0,True,19.99
12379,RMOS,211420.0,True,19.99
12380,76561198046061239,1250.0,True,19.99
12381,76561198067309171,383080.0,True,9.99
12382,76561198067309171,730.0,True,14.99
12383,76561198067309171,370240.0,False,59.99
12384,76561198067309171,313120.0,True,14.99
12385,76561198067309171,242760.0,True,14.99
12386,76561198067309171,370100.0,True,9.99
12387,76561198067309171,218620.0,True,4.99
12388,76561198067309171,304050.0,False,0.0
12389,76561198067309171,506140.0,False,0.0
12390,76561198067309171,262060.0,True,24.99
12391,76561198074937351,322910.0,True,14.99
12392,76561198074937351,251170.0,True,9.99
12393,76561198074937351,390340.0,True,29.99
12394,76561198074937351,204530.0,True,14.99
12395,deleteme14,237310.0,True,0.0
12396,Gatsukama,440.0,True,0.0
12397,Gatsukama,99910.0,True,0.0
12398,Gatsukama,42910.0,True,9.99
12399,PresidentialHomo,221640.0,True,2.99
12400,PresidentialHomo,440.0,True,0.0
12401,PresidentialHomo,211420.0,True,19.99
12402,Gazza9900,224540.0,True,14.99
12403,reijimate,418340.0,True,19.99
12404,reijimate,234710.0,True,4.99
12405,reijimate,304050.0,True,0.0
12406,reijimate,31280.0,False,4.99
12407,reijimate,104700.0,False,0.0
12408,reijimate,257850.0,True,19.99
12409,reijimate,386360.0,False,0.0
12410,reijimate,384490.0,True,29.99
12411,reijimate,730.0,False,14.99
12412,76561198022149086,376140.0,True,0.0
12413,76561198022149086,346010.0,True,7.99
12414,76561198022149086,387990.0,False,19.99
12415,76561198022149086,342560.0,True,14.99
12416,76561198022149086,1690.0,True,14.99
12417,76561198022149086,4760.0,True,9.99
12418,76561198022149086,268650.0,True,19.99
12419,76561198022149086,287450.0,True,19.99
12420,76561198022149086,48700.0,True,19.99
12421,adrianhogan,374570.0,True,0.0
12422,OneandOnlySwagKing,57300.0,True,19.99
12423,gedehamsen08,237310.0,True,0.0
12424,gedehamsen08,4000.0,True,9.99
12425,76561198036950468,440.0,True,0.0
12426,Gee3332,226700.0,True,9.99
12427,Gee3332,218620.0,True,4.99
12428,Gee3332,271590.0,True,39.99
12429,Gee3332,550.0,True,19.99
12430,Gee3332,206420.0,True,14.99
12431,godberry,330840.0,False,29.99
12432,godberry,239350.0,True,14.99
12433,godberry,203160.0,True,19.99
12434,godberry,239200.0,False,19.99
12435,godberry,205100.0,True,9.99
12436,godberry,203810.0,True,9.99
12437,shumting,363970.0,True,0.0
12438,shumting,570.0,True,0.0
12439,fakesmg4,218620.0,False,4.99
12440,fakesmg4,51100.0,True,4.99
12441,fakesmg4,434110.0,False,9.99
12442,fakesmg4,107900.0,False,9.99
12443,fakesmg4,224600.0,True,0.0
12444,fakesmg4,222880.0,True,9.99
12445,fakesmg4,107410.0,False,39.99
12446,generalbutface,224540.0,True,14.99
12447,HourlyCookie,22380.0,True,9.99
12448,HourlyCookie,570.0,True,0.0
12449,76561198001508595,550.0,True,19.99
12450,cheeley,224500.0,True,14.99
12451,geodoomcraft,333600.0,True,9.99
12452,geoskio,4000.0,True,9.99
12453,geoskio,440.0,True,0.0
12454,76561198086545438,335330.0,False,0.0
12455,76561198049424642,253710.0,False,0.0
12456,76561198049424642,70.0,True,9.99
12457,76561198046976160,105450.0,True,39.99
12458,76561198046976160,250320.0,True,24.99
12459,GEORGEOUSCZ,21970.0,True,9.99
12460,76561198134334226,271590.0,True,39.99
12461,76561198134334226,233450.0,True,29.99
12462,76561198062915082,349480.0,True,0.0
12463,xXGeronimo,207610.0,True,24.99
12464,xXGeronimo,211400.0,True,14.99
12465,76561198067914627,34330.0,True,9.99
12466,76561198067914627,218620.0,True,4.99
12467,76561198067914627,4000.0,True,9.99
12468,76561198067914627,8870.0,True,29.99
12469,76561198067914627,91310.0,True,9.99
12470,76561198067914627,216250.0,True,9.99
12471,76561198067914627,377160.0,True,29.99
12472,76561198067914627,441600.0,False,4.99
12473,76561198085432440,242760.0,True,14.99
12474,9k42c60d,730.0,True,14.99
12475,9k42c60d,239220.0,False,9.99
12476,9k42c60d,301520.0,True,0.0
12477,9k42c60d,208090.0,True,0.0
12478,9k42c60d,22330.0,True,14.99
12479,9k42c60d,3590.0,True,4.99
12480,9k42c60d,221260.0,True,9.99
12481,9k42c60d,440.0,True,0.0
12482,76561198051582488,221100.0,True,34.99
12483,76561198051582488,72850.0,True,9.99
12484,76561198135174028,206500.0,True,0.0
12485,76561198073209907,243870.0,True,9.99
12486,76561198073209907,346110.0,True,59.99
12487,76561198073209907,219740.0,True,9.99
12488,regalgjblue,300.0,True,9.99
12489,regalgjblue,218230.0,False,0.0
12490,regalgjblue,417990.0,False,19.99
12491,76561198079463900,33440.0,True,9.99
12492,76561198079463900,313160.0,True,19.99
12493,tjwellman,440.0,True,0.0
12494,tjwellman,204360.0,True,14.99
12495,tjwellman,269210.0,True,5.99
12496,jon4hh,433850.0,True,19.99
12497,jon4hh,730.0,True,14.99
12498,76561198072365224,43160.0,True,9.99
12499,76561198072365224,208090.0,True,0.0
12500,76561198080302623,236390.0,True,0.0
12501,76561198080302623,209870.0,False,0.0
12502,76561198080302623,440.0,True,0.0
12503,76561198080302623,218230.0,False,0.0
12504,76561198080302623,91310.0,False,9.99
12505,76561198080302623,24200.0,True,0.0
12506,76561198080302623,200210.0,True,0.0
12507,thekangacommando,275850.0,True,59.99
12508,thekangacommando,244850.0,True,9.99
12509,thekangacommando,8190.0,True,14.99
12510,76561198020361485,233130.0,True,39.99
12511,Gigs44,282070.0,True,19.99
12512,chillio,730.0,True,14.99
12513,76561198049946995,242050.0,True,19.99
12514,76561198049946995,34330.0,True,9.99
12515,76561198049946995,244850.0,True,9.99
12516,ginger_ginger,292600.0,True,4.99
12517,ginger_ginger,440.0,False,0.0
12518,ginger_ginger,233450.0,True,29.99
12519,76561198089355998,570.0,True,0.0
12520,Joshooaa,221100.0,False,34.99
12521,76561198081717091,570.0,True,0.0
12522,123232343432555686888554456555,274940.0,True,19.99
12523,The_GLaDOS_Gamer,620.0,True,19.99
12524,The_GLaDOS_Gamer,4000.0,True,9.99
12525,The_GLaDOS_Gamer,317400.0,True,0.0
12526,The_GLaDOS_Gamer,265930.0,True,9.99
12527,The_GLaDOS_Gamer,440.0,True,0.0
12528,GLADTOHELP,359320.0,True,29.99
12529,GLADTOHELP,236390.0,True,0.0
12530,GLADTOHELP,227300.0,True,19.99
12531,GLADTOHELP,107410.0,True,39.99
12532,Smiley_Riley02,221100.0,True,34.99
12533,Smiley_Riley02,263440.0,True,9.99
12534,76561198065212900,295110.0,True,9.99
12535,76561198065212900,730.0,True,14.99
12536,76561198065212900,236390.0,True,0.0
12537,76561198069082998,218620.0,False,4.99
12538,76561198069082998,730.0,False,14.99
12539,76561198069082998,222880.0,False,9.99
12540,buddy2k6,236090.0,True,14.99
12541,buddy2k6,22370.0,True,19.99
12542,buddy2k6,105600.0,True,9.99
12543,76561198092989777,290140.0,True,0.0
12544,76561198092989777,211820.0,True,14.99
12545,76561198092989777,250420.0,True,0.0
12546,gmaster5510,377330.0,True,9.99
12547,76561198031693155,251570.0,True,9.99
12548,ratgnomekingkeem,24240.0,True,14.99
12549,ratgnomekingkeem,221640.0,True,2.99
12550,ratgnomekingkeem,38740.0,True,6.99
12551,ratgnomekingkeem,305260.0,False,0.0
12552,ratgnomekingkeem,302380.0,True,4.99
12553,ratgnomekingkeem,304930.0,True,0.0
12554,ratgnomekingkeem,218230.0,True,0.0
12555,ratgnomekingkeem,209870.0,False,0.0
12556,ratgnomekingkeem,65790.0,True,4.99
12557,skylordjosh,72850.0,True,9.99
12558,adenkennelly,221100.0,True,34.99
12559,adenkennelly,220240.0,True,19.99
12560,gohardinthebrown,221100.0,False,34.99
12561,76561198057307730,730.0,True,14.99
12562,76561198065695402,250600.0,True,4.99
12563,Jellyyfishy,24740.0,True,19.99
12564,76561198052489047,251570.0,True,9.99
12565,76561198052489047,298630.0,True,17.99
12566,76561198061021230,321300.0,True,14.99
12567,76561198061021230,233250.0,False,9.99
12568,76561198061021230,9200.0,True,9.99
12569,76561198061021230,252490.0,False,19.99
12570,76561198061021230,321300.0,True,14.99
12571,76561198061021230,233250.0,False,9.99
12572,76561198061021230,9200.0,True,9.99
12573,76561198061021230,252490.0,False,19.99
12574,fookaijun32,730.0,False,14.99
12575,fookaijun32,570.0,True,0.0
12576,76561198104750935,1840.0,True,4.99
12577,76561198070621937,319510.0,True,4.99
12578,76561198083801480,570.0,True,0.0
12579,76561198083801480,440.0,True,0.0
12580,76561198079641567,345650.0,True,0.0
12581,Khaooschannel,232090.0,True,29.99
12582,Khaooschannel,247730.0,True,4.99
12583,Khaooschannel,55230.0,True,9.99
12584,DarkDwaler,270550.0,False,1.99
12585,DarkDwaler,322330.0,True,14.99
12586,DarkDwaler,104900.0,True,0.99
12587,azza213,295110.0,True,9.99
12588,saturnyplace,417860.0,False,0.0
12589,saturnyplace,311690.0,True,14.99
12590,lividos,310560.0,True,59.99
12591,lividos,221100.0,True,34.99
12592,76561198085686437,17480.0,True,19.99
12593,76561198048230501,70300.0,True,4.99
12594,76561198048230501,230410.0,True,0.0
12595,76561198083941171,730.0,True,14.99
12596,76561198083941171,261180.0,True,13.99
12597,76561198042535860,730.0,True,14.99
12598,76561198050452751,346110.0,False,59.99
12599,76561198050452751,218620.0,False,4.99
12600,76561198050452751,252490.0,True,19.99
12601,76561198080070794,218620.0,True,4.99
12602,76561198080070794,208090.0,True,0.0
12603,76561198080070794,730.0,True,14.99
12604,76561198089724894,730.0,True,14.99
12605,halofan360,49520.0,True,19.99
12606,halofan360,22380.0,True,9.99
12607,halofan360,8930.0,True,29.99
12608,halofan360,8870.0,True,29.99
12609,halofan360,200510.0,True,29.99
12610,halofan360,214770.0,True,14.99
12611,76561198103433951,236390.0,True,0.0
12612,dapperlook,440.0,True,0.0
12613,76561198131417376,231740.0,True,9.99
12614,76561198075435799,105600.0,True,9.99
12615,76561198054691172,244850.0,True,9.99
12616,foxlets,207610.0,True,24.99
12617,foxlets,47890.0,True,19.99
12618,foxlets,226740.0,True,9.99
12619,foxlets,63710.0,True,9.99
12620,foxlets,38900.0,True,9.99
12621,foxlets,105600.0,True,9.99
12622,goose01,211820.0,True,14.99
12623,76561198057453677,238460.0,True,14.99
12624,76561198057453677,249050.0,True,11.99
12625,76561198057453677,380860.0,True,5.99
12626,76561198057453677,109600.0,True,0.0
12627,76561198057453677,238960.0,True,9.99
12628,76561198057453677,570.0,True,0.0
12629,76561198077294556,330840.0,True,29.99
12630,76561198077294556,570.0,True,0.0
12631,76561198077294556,203160.0,True,19.99
12632,76561198077294556,319630.0,True,0.0
12633,theghostofbowie,243870.0,True,9.99
12634,theghostofbowie,1250.0,True,19.99
12635,theghostofbowie,242860.0,True,24.99
12636,theghostofbowie,236390.0,True,0.0
12637,76561198057970914,219640.0,True,24.99
12638,76561198057970914,311210.0,False,59.99
12639,76561198057970914,223710.0,True,0.0
12640,76561198057970914,346110.0,False,59.99
12641,76561198057970914,224260.0,True,0.0
12642,76561198057970914,214490.0,True,39.99
12643,76561198057970914,230410.0,True,0.0
12644,76561198057970914,218230.0,True,0.0
12645,76561198057970914,39120.0,True,0.0
12646,76561198057970914,238960.0,True,9.99
12647,ebil6177,313120.0,True,14.99
12648,ebil6177,440.0,True,0.0
12649,76561198074508314,250340.0,False,9.99
12650,76561198074508314,212800.0,True,0.0
12651,76561198091081910,215470.0,False,7.99
12652,Vyndoril,7660.0,True,4.99
12653,Vyndoril,7730.0,True,4.99
12654,chamith,730.0,True,14.99
12655,WaddleDaisy,282900.0,True,29.99
12656,Rotomaniac,374320.0,False,59.99
12657,Rotomaniac,395238.0,True,2.99
12658,Rotomaniac,332070.0,True,0.0
12659,Rotomaniac,275850.0,False,59.99
12660,Rotomaniac,730.0,True,14.99
12661,Rotomaniac,427730.0,True,4.99
12662,Rotomaniac,384490.0,False,29.99
12663,Rotomaniac,290140.0,False,0.0
12664,Rotomaniac,449940.0,False,3.99
12665,Rotomaniac,387860.0,True,0.0
12666,SIEGHEILGRAMMAR,338163.0,False,14.99
12667,SIEGHEILGRAMMAR,218620.0,True,4.99
12668,SIEGHEILGRAMMAR,203770.0,True,39.99
12669,lachlan321,262060.0,True,24.99
12670,lachlan321,440.0,True,0.0
12671,76561198069992668,238960.0,True,9.99
12672,76561197977470391,333930.0,True,0.0
12673,farquadspenis,208650.0,False,19.99
12674,farquadspenis,292030.0,True,9.99
12675,farquadspenis,211420.0,True,19.99
12676,grasp544,224580.0,True,49.99
12677,grasp544,730.0,True,14.99
12678,grasp544,251570.0,True,9.99
12679,grasp544,242760.0,True,14.99
12680,grasp544,252490.0,True,19.99
12681,gravalteration,550.0,True,19.99
12682,tom1rox,248820.0,True,9.99
12683,tom1rox,221640.0,True,2.99
12684,OATTT,252490.0,True,19.99
12685,76561198032836473,95700.0,True,0.0
12686,123456789874561232145678,17410.0,True,19.99
12687,76561198079651012,393200.0,True,9.99
12688,76561198079651012,105600.0,True,9.99
12689,greenfuzzie23,550.0,True,19.99
12690,76561198120774355,730.0,True,14.99
12691,76561198098920303,301520.0,True,0.0
12692,76561198098920303,730.0,True,14.99
12693,76561198100094390,346110.0,True,59.99
12694,grim1928,304930.0,True,0.0
12695,grim1928,730.0,True,14.99
12696,gru69,247910.0,True,14.99
12697,76561198065084226,55100.0,True,19.99
12698,76561198065084226,252490.0,True,19.99
12699,76561198065084226,218620.0,True,4.99
12700,76561198065084226,239160.0,True,29.99
12701,76561198065084226,730.0,True,14.99
12702,76561198065084226,221910.0,True,14.99
12703,aceshot5,224260.0,True,0.0
12704,aceshot5,206210.0,True,0.0
12705,76561197997860947,383870.0,True,19.99
12706,76561197991992793,42700.0,False,39.99
12707,76561198022915154,290000.0,True,9.99
12708,Grimsolo,273350.0,True,0.0
12709,76561198073846178,385970.0,False,19.99
12710,76561198073846178,227680.0,False,9.99
12711,76561198073846178,218620.0,False,4.99
12712,Veelee,72850.0,False,9.99
12713,groggubus,33220.0,True,9.99
12714,76561198085780775,72850.0,False,9.99
12715,76561198072465460,440.0,True,0.0
12716,76561198078595101,203160.0,True,19.99
12717,76561198078595101,224580.0,True,49.99
12718,76561198078595101,224540.0,True,14.99
12719,76561198078595101,70000.0,True,9.99
12720,76561198078595101,33930.0,True,19.99
12721,76561198078595101,570.0,True,0.0
12722,76561198078595101,48700.0,True,19.99
12723,76561198078595101,440.0,True,0.0
12724,76561198034671342,630.0,True,0.0
12725,imsodonionringsrightnow,15130.0,True,9.99
12726,imsodonionringsrightnow,351790.0,True,23.96
12727,imsodonionringsrightnow,201230.0,True,0.0
12728,imsodonionringsrightnow,57300.0,True,19.99
12729,imsodonionringsrightnow,245170.0,True,9.99
12730,imsodonionringsrightnow,570.0,True,0.0
12731,imsodonionringsrightnow,268420.0,True,0.0
12732,imsodonionringsrightnow,99900.0,False,0.0
12733,imsodonionringsrightnow,434780.0,True,0.99
12734,imsodonionringsrightnow,399790.0,False,2.99
12735,76561197993705839,105600.0,True,9.99
12736,Sir_Incognito,218620.0,False,4.99
12737,Sir_Incognito,333930.0,True,0.0
12738,76561198060502143,440.0,True,0.0
12739,76561198060502143,4000.0,True,9.99
12740,76561198060502143,240570.0,True,9.99
12741,Terenator,252490.0,True,19.99
12742,Terenator,253250.0,True,24.99
12743,GAKMAKMAK,232750.0,True,14.99
12744,76561198076519474,17410.0,True,19.99
12745,GUN5_0N_WH33L5,255220.0,True,39.99
12746,Playerize,113400.0,True,0.0
12747,Playerize,381210.0,True,9.99
12748,Playerize,337950.0,False,0.0
12749,Playerize,346110.0,False,59.99
12750,Playerize,230410.0,False,0.0
12751,Playerize,243870.0,False,9.99
12752,Playerize,34900.0,True,0.99
12753,Playerize,377160.0,True,29.99
12754,Kurtz70,377860.0,True,19.99
12755,Kurtz70,444000.0,True,7.99
12756,Kurtz70,219150.0,True,9.99
12757,GuruHumdyMumdy,221640.0,True,2.99
12758,GuruHumdyMumdy,208090.0,True,0.0
12759,GuruHumdyMumdy,346010.0,True,7.99
12760,angusstew,730.0,True,14.99
12761,76561198064858128,248570.0,False,0.0
12762,76561198009887832,346940.0,True,19.99
12763,hmphhh,218620.0,True,4.99
12764,hmphhh,24240.0,False,14.99
12765,hmphhh,363270.0,False,7.99
12766,hmphhh,356520.0,False,0.0
12767,hmphhh,329950.0,True,9.99
12768,hmphhh,369400.0,True,0.0
12769,hmphhh,223710.0,True,0.0
12770,Thuum,730.0,True,14.99
12771,76561198067007251,312530.0,True,12.99
12772,76561198067007251,730.0,True,14.99
12773,howwecanwinifjustwaitingmate,221100.0,False,34.99
12774,howwecanwinifjustwaitingmate,209160.0,False,59.99
12775,76561198028773588,283160.0,True,19.99
12776,GyROsc0peD,24980.0,False,19.99
12777,76561198047486142,570.0,True,0.0
12778,76561198047486142,236390.0,True,0.0
12779,76561198050546597,8980.0,True,19.99
12780,Habbalicous,291550.0,True,0.0
12781,Habbalicous,730.0,True,14.99
12782,4545451111,230410.0,True,0.0
12783,76561198059622971,4000.0,False,9.99
12784,opopoopo,440.0,True,0.0
12785,strumfreak,307780.0,False,19.99
12786,strumfreak,218620.0,False,4.99
12787,strumfreak,368360.0,True,9.99
12788,strumfreak,311210.0,False,59.99
12789,strumfreak,339800.0,True,9.99
12790,strumfreak,250900.0,True,14.99
12791,strumfreak,207610.0,True,24.99
12792,hakimaro,730.0,True,14.99
12793,76561198096921300,550.0,True,19.99
12794,Halfnakedsoldier99,440.0,True,0.0
12795,Halistrogue,264710.0,True,24.99
12796,Halistrogue,72850.0,True,9.99
12797,117arbiter,319510.0,True,4.99
12798,117arbiter,219740.0,True,9.99
12799,117arbiter,236430.0,True,39.99
12800,117arbiter,224600.0,True,0.0
12801,117arbiter,1840.0,True,4.99
12802,117arbiter,49520.0,True,19.99
12803,76561198007575596,221540.0,True,14.99
12804,76561198007575596,398840.0,True,0.0
12805,76561198112280759,342380.0,True,9.99
12806,76561198112280759,730.0,True,14.99
12807,76561198112280759,72850.0,True,9.99
12808,IamSytrix,242760.0,True,14.99
12809,IamSytrix,307880.0,True,14.99
12810,IamSytrix,261030.0,True,24.99
12811,IamSytrix,437220.0,True,9.99
12812,IamSytrix,239140.0,True,39.99
12813,IamSytrix,391540.0,True,9.99
12814,IamSytrix,364690.0,False,0.99
12815,IamSytrix,239200.0,False,19.99
12816,76561198198021682,730.0,True,14.99
12817,DarkZeroZ,200510.0,True,29.99
12818,Cakeopan,218230.0,True,0.0
12819,Cakeopan,570.0,True,0.0
12820,Hango115,26800.0,True,14.99
12821,Hango115,39190.0,True,6.99
12822,Hango115,233450.0,True,29.99
12823,Hango115,570.0,True,0.0
12824,Hango115,48700.0,True,19.99
12825,76561198062092163,270550.0,False,1.99
12826,76561198062092163,433340.0,True,19.99
12827,76561198027750275,211820.0,True,14.99
12828,76561198027750275,236390.0,True,0.0
12829,76561198027750275,48700.0,True,19.99
12830,ejthesnakehunter,730.0,True,14.99
12831,76561198057263232,48000.0,True,9.99
12832,76561198057263232,227280.0,False,9.99
12833,tresneaky,475150.0,True,9.99
12834,tresneaky,7940.0,True,19.99
12835,tresneaky,10180.0,True,19.99
12836,tresneaky,252490.0,False,19.99
12837,76561198077260594,442080.0,True,0.0
12838,76561198004924076,233270.0,True,14.99
12839,76561198004924076,258180.0,True,9.99
12840,76561198004924076,238010.0,True,19.99
12841,76561198054607863,239820.0,True,9.99
12842,magnetsbitch,242860.0,True,24.99
12843,magnetsbitch,236510.0,True,9.99
12844,magnetsbitch,222880.0,True,9.99
12845,magnetsbitch,271590.0,True,39.99
12846,magnetsbitch,244930.0,True,0.0
12847,magnetsbitch,33930.0,True,19.99
12848,magnetsbitch,105600.0,True,9.99
12849,magnetsbitch,730.0,True,14.99
12850,magnetsbitch,224260.0,True,0.0
12851,Leafthefur,550.0,True,19.99
12852,Leafthefur,335330.0,False,0.0
12853,Leafthefur,4000.0,True,9.99
12854,Leafthefur,440.0,True,0.0
12855,fmtpp,730.0,True,14.99
12856,76561198061502870,48700.0,True,19.99
12857,xXDeadSkullXx,304930.0,False,0.0
12858,CUSTOM666,287390.0,True,19.99
12859,CUSTOM666,391540.0,True,9.99
